"지점","지점명","일시","평균기온","최저기온","최저기온시각","최고기온","최고기온시각","강수계속시간","최다강수량10분","최다강수량시각10분","최다강수량1시간","최다강수량시각1시간","일강수량","최대순간풍속","최대순간풍속풍향","최대순간풍속시각","최대풍속","최대풍속풍향","최대풍속시각","평균풍속","풍정합","최다풍향","평균이슬점온도","최소상대습도","최소상대습도시각","평균상대습도","평균증기압","평균현지기압","최고해면기압","최고해면기압시각","최저해면기압","최저해면기압시각","평균해면기압","가조시간","합계일조시간","최다일사시각1시간","최다일사량1시간","합계일사량","일최심신적설","일최심신적설시각","일최심적설","일최심적설시각","합계3시간신적설","평균전운량","평균중하층운량","평균지면온도","최저초상온도","평균5CM지중온도","평균10CM지중온도","평균20CM지중온도","평균30CM지중온도","지중온도50CM","지중온도100CM","지중온도150CM","지중온도300CM","지중온도500CM","합계대형증발량","합계소형증발량","강수9_9"
104,"북강릉",22/12/01,-1.8,-6.9,654,3.2,1455,,"","","","",,6.7,250,13,4.3,270,5,1.4,1176,230,-17.7,20,212,29.4,1.5,1018.7,1030.5,845,1025.4,1441,1028.4,9.8,8.8,1200,2.03,12.02,,,,,,0.8,0.3,-0.1,-10.1,1.9,3.2,6.8,7.6,7.3,12.7,14.6,17.1,15.5,1.6,2.3,
104,"북강릉",22/12/02,-0.7,-5.9,447,4.4,1549,,"","","","",,6.9,290,633,5,290,645,1.2,1072,200,-15.5,14,1211,33.6,1.9,1018.4,1030.7,817,1026.1,1546,1028,9.7,9.1,1200,2.04,12.06,,,,,,0.5,0.5,-0.5,-9.2,1.1,2.2,5.5,6.3,6,12.3,14.5,17.1,15.5,1.8,2.5,
104,"북강릉",22/12/03,4.8,-2.5,152,10.3,1419,,"","","","",,15.5,290,1342,6.5,270,1349,1.5,1331,230,-5.7,24,1523,47.8,4.1,1012.6,1026.3,1,1019.1,1346,1022,9.7,8.3,1100,1.9,10.32,,,,,,4.1,3.3,1.4,-6.5,2.8,3.1,5.2,5.6,5.4,11.8,14.3,17,15.4,1.8,2.6,
104,"북강릉",22/12/04,0.8,-2.6,2305,4.8,1,,"","","","",,5.3,360,1203,3.5,360,1209,1.1,961,180,-15.2,13,1051,30.5,1.9,1017.5,1029,1058,1023.1,1,1027,9.7,2.1,1000,1.47,6.53,,,,,,7.1,3.6,0.5,-7.1,1.8,2.6,5.1,5.4,5.2,11.3,14.1,17,15.4,1.3,1.9,
104,"북강릉",22/12/05,-0.1,-2.9,2330,4.7,1521,,"","","","",,4.2,270,1907,2.7,290,1914,1.1,928,180,-15,16,1020,32.1,2,1016.3,1028.5,236,1023.5,2337,1025.9,9.7,7.8,1300,1.76,10.1,,,,,,3.5,0.1,0.1,-7.8,1.2,2,4.6,5,4.8,10.9,13.8,16.9,15.4,1.5,2.1,
104,"북강릉",22/12/06,1.9,-3.3,713,6.2,1405,,"","","","",,10,290,2126,3.8,290,2239,1.6,1386,290,-9.5,30,1432,43.3,3,1011.1,1023.8,236,1018.2,1447,1020.6,9.7,8,1100,1.69,9.64,,,,,,2.1,2.1,-0.2,-8.4,1,1.6,4.3,4.6,4.4,10.6,13.6,16.8,15.4,1.6,2.3,
104,"북강릉",22/12/07,5.3,1.9,609,9.2,1418,,"","","","",,12.1,290,47,6.2,250,1943,2,1748,250,-6.7,26,1446,43.1,3.8,1010.3,1022,2315,1017.7,1413,1019.6,9.7,8.8,1200,1.92,11.06,,,,,,0.8,0.8,1.5,-4.2,2.7,2.7,4.4,4.4,4.2,10.3,13.4,16.8,15.3,2.1,3,
104,"북강릉",22/12/08,5.9,-0.4,711,10.4,1410,,"","","","",,6.1,250,2107,3.2,270,2113,1.3,1163,180,-8.6,19,1156,36.1,3.2,1014.2,1025.1,1029,1022,1,1023.5,9.6,6.9,1300,1.55,7.98,,,,,,3,2.1,1.5,-4.9,2.8,2.9,4.6,4.5,4.3,10,13.1,16.7,15.3,1.7,2.4,
104,"북강릉",22/12/09,5.9,1.2,201,10.2,1436,,"","","","",,4.4,250,1820,2.6,180,1715,1.1,989,230,-3.7,31,5,50.1,4.7,1011.6,1023.7,158,1018.8,1515,1020.9,9.6,3.2,1100,1.21,5.03,,,,,,4.3,2.9,1.6,-3.9,2.8,3,4.8,4.7,4.5,9.8,12.9,16.6,15.2,1.1,1.5,
104,"북강릉",22/12/10,4.7,1.1,221,9.3,1203,,"","","","",,5.5,360,1412,3.2,360,1449,1.3,1128,270,-5.7,22,1006,47.5,4,1010,1020.8,822,1017,1428,1019.3,9.6,3.9,1100,1.46,6.86,,,,,,4.6,1.1,1.5,-4.5,2.7,3.1,4.8,4.7,4.5,9.6,12.7,16.6,15.2,1.4,2,
104,"북강릉",22/12/11,5.2,2.2,2253,9.2,1350,,"","","","",,6,20,1239,3.1,360,1504,1.6,1414,270,-3.1,38,210,55.6,4.9,1012.6,1024.6,2214,1019.3,109,1021.9,9.6,6.6,1200,1.79,9.03,,,,,,2.1,2.1,1.9,-3.1,3.3,3.4,5,4.8,4.6,9.5,12.5,16.5,15.1,1.4,2,
104,"북강릉",22/12/12,6.4,1.3,216,11.4,1219,,"","","","",,11.7,230,1254,5.3,230,1251,2.2,1920,180,-4.1,23,1223,49.3,4.5,1008.1,1024.1,1,1012.7,2357,1017.3,9.6,2.5,1200,1.82,6.64,,,,,,6.1,2.1,2.3,-3.5,3.3,3.5,5.1,4.9,4.7,9.4,12.3,16.4,14.9,2.3,3.2,
104,"북강릉",22/12/13,3.2,-1.5,2400,6.1,1310,6.08,"","","","",0,14.9,290,2255,7.5,270,2303,3.5,2998,270,-8.5,26,1249,43,3.3,1004.2,1016,2359,1011,444,1013.5,9.6,5,1200,1.74,7.82,,,,,,3.9,2.8,1.3,-3.8,3.1,3.5,5.2,5,4.9,9.3,12.1,16.3,14.7,1.9,2.7,0
104,"북강릉",22/12/14,-4.9,-8.5,715,-1.4,1500,,"","","","",,12.8,270,13,7,270,2,2.4,2045,270,-23.8,12,1226,22,0.9,1012.6,1024.3,856,1016.1,1,1022.3,9.6,8.9,1200,1.99,11.48,,,,,,0.1,0.1,-3.2,-11.3,0.2,1.5,4.3,4.6,4.4,9.2,12,16.3,13.9,1.7,2.4,
104,"북강릉",22/12/15,-0.9,-6.8,1,2.6,2107,3.6,"","","","",0,12.1,290,245,5.6,290,147,2,1747,180,-9.1,32,29,54.1,3.2,1012.3,1024.3,318,1019,1444,1021.9,9.6,6,1100,1.6,7.79,,,,,,3.5,2.6,-1.5,-9.5,-0.1,0.8,3.3,3.8,3.6,9,11.9,16.2,13.9,1,1.5,0
104,"북강릉",22/12/16,-0.7,-6.5,710,3.2,1245,,"","","","",,6.7,230,2343,3.4,250,2356,1.3,1114,250,-17.6,14,2328,27.6,1.6,1016.8,1028.8,1008,1022.1,1,1026.4,9.6,8.6,1200,1.89,10.58,,,,,,5.3,0.9,-1.8,-10.5,-0.1,0.6,3,3.3,3.1,8.8,11.7,16.1,13.8,1.8,2.5,
104,"북강릉",22/12/17,-3.7,-6.7,2115,0.1,1,,"","","","",,10.5,270,1324,5.7,290,1232,2.4,2092,250,-21.2,15,8,24.8,1.2,1012,1026.4,1,1019.3,1450,1021.7,9.6,7.8,1200,1.9,10.34,,,,,,2,0.3,-3.3,-10.8,-0.2,0.5,2.9,3.1,2.8,8.5,11.6,16,13.9,1.8,2.6,
104,"북강릉",22/12/18,-6.2,-10.6,620,-2.5,1454,,"","","","",,12.3,290,1257,7,290,1118,2.9,2489,290,-24.6,14,1225,22.8,0.9,1008.7,1020.2,211,1015.6,1340,1018.4,9.6,8.9,1200,2,11.54,,,,,,0.1,0.1,-5.4,-12.9,-1.4,-0.1,2.6,2.8,2.5,8.3,11.4,15.9,13.9,1.9,2.7,
104,"북강릉",22/12/19,-3.9,-9,335,0.1,1256,,"","","","",,12.3,270,1310,5.8,320,1335,2.7,2344,320,-18.7,20,545,31.6,1.4,1013.1,1025.7,2202,1018.9,23,1022.7,9.6,8.9,1200,1.92,11.12,,,,,,0.1,0.1,-5,-13.6,-1.7,-0.5,2.2,2.4,2.2,8.1,11.2,15.8,13.8,1.7,2.4,
104,"북강릉",22/12/20,-0.1,-7.2,439,5,1354,,"","","","",,4.1,250,1726,2.5,270,1809,1.3,1080,180,-15.6,15,1202,31.3,1.9,1014.4,1027.7,1001,1019.5,2346,1024,9.5,8.7,1200,1.94,10.85,,,,,,3,1.1,-2.6,-12.6,-1.4,-0.7,1.9,2.1,1.8,7.9,11.1,15.7,13.8,1.9,2.7,0
104,"북강릉",22/12/21,4.3,0.5,2214,8.6,1218,0.17,"","","","",0,6.8,200,838,3.6,200,548,1.9,1629,200,-4.9,25,353,52,4.4,1000.3,1019.8,8,1005.9,2353,1009.6,9.6,2.2,1100,1.55,5.14,,,,,,6.3,3.8,0.3,-5.8,0,-0.1,1.8,2,1.9,7.7,10.9,15.7,13.7,1.2,1.7,
104,"북강릉",22/12/22,-4.2,-9.3,2359,2.2,6,,"","","","",,13.9,250,908,7.5,250,917,2.9,2530,250,-17.7,17,1232,35,1.6,994,1006,527,1001.5,1404,1003.5,9.5,8.6,1200,1.95,11.03,,,,,,0.3,0,-4,-13.9,-0.6,-0.2,1.8,1.9,1.8,7.4,10.7,15.6,13.7,1.6,2.3,
104,"북강릉",22/12/23,-7.7,-10.9,229,-3.8,1356,,"","","","",,10.8,270,1542,5.7,270,1543,2.4,2044,250,-20.8,21,1135,35,1.2,995.4,1011.9,2341,1001.5,442,1005.1,9.6,8.8,1200,1.91,10.96,,,,,,1.9,1.1,-6.1,-15,-2.2,-0.8,1.9,1.8,1.5,7.3,10.5,15.5,13.7,1.3,1.9,0
104,"북강릉",22/12/24,-0.4,-8.7,125,5.8,1453,0.5,"","","","",0,6.4,360,1434,3.7,360,1137,1.8,1573,180,-11.5,29,1429,43.5,2.6,1006.2,1017,1954,1011.7,1,1015.7,9.5,7.1,1200,1.95,10.25,,,,,,3.5,3.1,-1.9,-10.5,-1.1,-0.6,1.8,1.7,1.5,7.1,10.4,15.4,13.7,1.7,2.5,0
104,"북강릉",22/12/25,1,-1.5,2341,5.9,1516,,"","","","",,7.1,290,1029,4.3,290,1029,1.8,1581,180,-10.6,33,918,41.9,2.8,1009.2,1021.4,2340,1016.3,420,1018.7,9.6,8.9,1200,1.9,10.71,,,,,,0.6,0.6,-1.5,-8.2,-0.5,-0.3,1.8,1.6,1.5,7,10.2,15.3,13.6,1.6,2.3,
104,"북강릉",22/12/26,1,-2.8,727,6.3,1312,,"","","","",,4.5,180,649,3.1,180,658,1.5,1315,180,-10.7,24,1237,41.8,2.8,1013.7,1024.8,2323,1021.2,42,1023.2,9.6,8.3,1100,1.7,8.82,,,,,,2.1,0,-1.7,-7.9,-0.5,-0.3,1.8,1.5,1.4,6.8,10.1,15.2,13.6,1.4,2,
104,"북강릉",22/12/27,2.2,-1.7,711,8,1426,,"","","","",,7.3,250,2328,4.1,270,2334,1.7,1445,180,-13.7,17,1128,30.8,2.1,1016.2,1027.1,941,1023.6,1426,1025.6,9.6,8.7,1200,1.9,10.8,,,,,,1.6,0,-1,-7.4,-0.3,-0.2,1.8,1.5,1.4,6.7,9.9,15.1,13.6,2.1,2.9,
104,"북강릉",22/12/28,0.4,-3.1,2352,5.2,1212,,"","","","",,7.6,250,20,4.3,250,26,1.7,1457,160,-13.5,18,1342,36.5,2.2,1015.7,1027.9,2333,1022.8,1441,1025.3,9.6,7.8,1200,1.92,10.74,,,,,,1.5,0.4,-1.8,-9.3,-0.1,-0.1,1.8,1.5,1.4,6.6,9.8,15,13.6,1.8,2.6,
104,"북강릉",22/12/29,-1,-6.5,732,3.4,1351,,"","","","",,9.6,290,1345,5.6,290,1324,2.3,1997,160,-15.4,18,1301,34.5,1.9,1019.5,1030.4,1031,1027.2,1408,1029.1,9.6,8.7,1200,1.94,11.12,,,,,,0.1,0,-3.1,-11.7,-0.7,-0.3,1.8,1.5,1.3,6.5,9.6,14.9,13.6,1.9,2.8,
104,"북강릉",22/12/30,0.5,-4.1,734,5.7,1504,,"","","","",,5.3,250,34,3.2,250,1651,1.3,1096,200,-10.8,24,1131,43.8,2.7,1018.9,1029.9,1,1026.8,1425,1028.4,9.6,8.7,1200,1.92,10.97,,,,,,0.1,0,-2.2,-11,-0.6,-0.3,1.8,1.5,1.3,6.4,9.5,14.8,13.5,1.7,2.5,
104,"북강릉",22/12/31,1.4,-3.9,702,6.5,1244,,"","","","",,8.5,290,1415,5.2,290,1340,1.8,1558,250,-11.1,23,1247,39.6,2.7,1016.6,1028,652,1024.3,1441,1026.1,9.6,8.7,1200,1.91,10.92,,,,,,0,0,-2.2,-11,-0.4,-0.2,1.8,1.5,1.3,6.3,9.4,14.7,13.5,1.7,2.5,
105,"강릉",22/12/01,-1.1,-5.3,731,5.3,1420,,"","","","",,9.9,270,1958,5.1,270,1815,2.9,2509,290,-15.5,23,1021,32.9,1.9,1025.5,1031.3,900,1026,1437,1029,9.8,8.9,,,,,,,,,1.4,1.1,0.8,-6.6,2.4,3.5,4.9,6.8,8.9,13.6,15.4,17.8,17.8,,,
105,"강릉",22/12/02,0.6,-4.7,530,6.2,1425,,"","","","",,8.9,290,1710,4.8,290,1552,2.6,2278,270,-13.8,14,1438,35.3,2.2,1025.1,1031.4,821,1026.6,1944,1028.5,9.7,9,,,,,,,,,0.8,0.1,0.4,-6.9,2.1,2.9,4,5.7,7.6,13.2,15.3,17.7,17.8,,,
105,"강릉",22/12/03,6.3,0.2,51,10.3,1437,,"","","","",,13.3,230,530,7,250,531,3.7,3156,270,-3.4,36,1532,50,4.8,1019.2,1027.1,3,1020.4,1346,1022.6,9.7,3.6,,,,,,,,,6.1,2.4,2.4,-3.8,4,4,4.4,5.5,7,12.7,15.1,17.7,17.8,,,
105,"강릉",22/12/04,2.4,-0.1,2355,5.7,1111,,"","","","",,9.3,270,2329,4.5,270,2342,2,1750,270,-13.3,17,1147,31.3,2.2,1024.2,1029.4,1049,1023.6,103,1027.6,9.7,1.4,,,,,,,,,7.4,2.9,1.8,-3.8,3.4,3.9,4.7,5.7,7.1,12.2,14.9,17.6,17.8,,,
105,"강릉",22/12/05,1.7,-0.7,547,7.5,1543,,"","","","",,8.4,250,233,4.7,270,301,2.3,2010,270,-14.3,19,1034,29.9,2.1,1023,1029.2,307,1024.1,2349,1026.5,9.7,7.8,,,,,,,,,3.5,1.5,1.7,-4.8,2.8,3.2,4,5.2,6.7,11.9,14.7,17.6,17.8,,,
135,"추풍령",22/12/02,-3.6,-9.9,707,2.5,1505,,"","","","",,7.9,250,1207,5.5,250,1234,2,1733,250,-10.8,39,1241,59.3,2.7,999.5,1034.1,823,1028.5,1720,1030.9,9.9,9.2,1200,2.06,12.25,,,,,,2,0.8,-1.5,-9.9,,,,,,,,,,1.3,1.8,
135,"추풍령",22/12/03,2,-6.1,8,8.1,1229,,"","","","",,8.7,290,1240,5.1,270,1252,1.6,1385,250,-3,49,1131,70.3,5,995.5,1029.6,1,1023.4,1506,1026,9.9,2.3,1100,1.46,5.9,,,,,,9.5,8.6,0.9,-6.1,,,,,,,,,,1.2,1.7,
135,"추풍령",22/12/04,-1.4,-3.3,2351,3.4,22,,"","","","",,12,270,227,7.5,270,2332,4.6,3953,270,-13.4,28,1522,40.6,2.3,999.4,1032.3,2152,1026.7,1,1030.4,9.8,1.2,1200,1.11,6.23,,,,,,9.8,4.6,-0.6,-3.3,,,,,,,,,,1.8,2.6,
135,"추풍령",22/12/05,-2.8,-6.8,2355,1.9,1404,,"","","","",,10.7,270,432,8.2,270,122,5,4330,270,-16,21,1353,37,1.8,997.9,1031.8,225,1026.4,1453,1029.1,9.8,6.7,1300,1.92,9.84,,,,,,4.5,3.3,-1.2,-6.8,,,,,,,,,,1.8,2.5,
135,"추풍령",22/12/06,-0.7,-8,431,4.7,1124,,"","","","",0.1,13.1,270,1432,6.9,250,1116,3.1,2682,270,-6.7,47,103,64.1,3.9,993.4,1028.6,1,1021.8,1316,1024.2,9.8,4.1,1000,1.55,7.65,,,,,,5.5,5.3,-1.9,-8,,,,,,,,,,1.5,2.1,
135,"추풍령",22/12/07,4.6,1.7,559,7.4,1534,,"","","","",,15.7,270,1544,8.3,250,1439,4.8,4179,270,-3.9,45,1635,54,4.6,993.5,1026,2312,1022.1,1426,1023.7,9.8,5,1100,1.59,8.06,,,,,,3.9,2.3,3.9,-1.1,,,,,,,,,,1.8,2.6,
135,"추풍령",22/12/08,3.1,-2.3,2340,9.3,1421,,"","","","",,9.6,270,347,5.7,270,347,2.5,2201,250,-5.6,24,1609,55.4,4.1,995.9,1028.2,843,1024.3,1449,1026.3,9.8,7.9,1200,1.96,11.02,,,,,,2.9,1.3,4.8,-2.8,,,,,,,,,,1.7,2.4,
135,"추풍령",22/12/09,2.5,-4.9,519,10.9,1441,,"","","","",,10.5,250,1346,6,250,1353,1.4,1172,180,-3.7,41,1209,65.8,4.8,993,1026.6,20,1020.3,1444,1023.4,9.8,7.4,1200,1.73,9.35,,,,,,2.6,0.6,1.2,-4.9,,,,,,,,,,1.4,2,
135,"추풍령",22/12/10,1.9,-3.5,440,6,1435,,"","","","",,8.6,250,1154,6.4,250,1154,1.7,1488,250,-4.7,38,1403,63.4,4.3,990.4,1023.3,227,1018,1420,1020.8,9.8,3.1,1000,1.43,6.42,,,,,,4.8,3.1,0.3,-3.5,,,,,,,,,,1.4,1.9,
135,"추풍령",22/12/11,0.9,-5.1,2350,7,1441,,"","","","",,10.2,270,1140,7.1,250,1109,3.4,2924,250,-8.6,31,1552,50.3,3.2,992.8,1026.2,2352,1020.6,54,1023.3,9.7,8.7,1200,1.83,10.56,,,,,,0.4,0,2,-5.1,,,,,,,,,,1.7,2.4,
135,"추풍령",22/12/12,0.9,-6,144,6.3,1241,,"","","","",0,10.3,270,1614,5.7,270,1621,2,1701,270,-6,38,1529,61,4,990.5,1026.2,13,1017.3,2327,1021,9.8,3.1,1100,1.33,5.59,,,,,,6.1,2.5,-0.7,-6,,,,,,,,,,1.5,2.1,
135,"추풍령",22/12/13,1.6,-2.7,2400,4.4,956,,"","","","",2.8,16.1,250,849,9.2,250,940,5.4,4635,270,-4.1,49,1650,66.1,4.5,988,1021.3,2358,1016.3,1641,1018.3,9.7,1.7,900,0.91,4.19,,,,,,7.3,6,2.7,-2.7,,,,,,,,,,1,1.5,
135,"추풍령",22/12/14,-8.2,-11.2,2318,-2.6,14,,"","","","",0.1,16.8,250,231,9,250,1433,4.5,3849,270,-14.4,51,825,61,2,996.2,1030.3,907,1021.1,8,1028,9.7,8.8,1200,1.98,11.17,,,,,,1,0.5,-3.9,-11.2,,,,,,,,,,0.9,1.3,
135,"추풍령",22/12/15,-2.7,-11.9,217,4.3,1536,,"","","","",1.2,12.5,250,2247,6.6,250,2337,2.3,2004,270,-7.9,45,1504,68.5,3.5,994.5,1028.8,1,1021.5,1537,1025.6,9.7,7.8,1200,1.87,10.81,,,,,,7.5,5.6,0,-11.9,,,,,,,,,,1.5,2.2,
135,"추풍령",22/12/16,-4.3,-6.4,823,-0.3,1,,"","","","",,10.8,250,39,6.6,270,424,4.5,3890,270,-13.4,31,1355,50,2.2,998.6,1032.5,957,1026,1,1030,9.7,1.4,1200,1.44,6.94,,,,,,8,4.3,-4.1,-6.4,,,,,,,,,,1.2,1.7,
135,"추풍령",22/12/17,-6.8,-10.5,2348,-3.5,1026,,"","","","",0.3,9.9,360,1049,6.1,20,1054,2.7,2304,250,-13,48,28,61.1,2.3,993.9,1030.5,1,1022.9,1503,1025.5,9.7,1.4,1200,1.38,5.13,,,,,,6.3,5.6,-5.7,-10.5,,,,,,,,,,0.7,1,
135,"추풍령",22/12/18,-9.5,-13.2,551,-5.4,1429,,"","","","",,13.2,250,1350,6.3,250,1241,2.9,2490,270,-17.2,37,1352,53.9,1.6,992.1,1025.8,2357,1021.6,1427,1023.9,9.7,7.3,1100,1.77,9.92,,,,,,0.6,0.4,-8.3,-13.2,,,,,,,,,,0.8,1.2,
135,"추풍령",22/12/19,-6.9,-13.7,331,-0.7,1502,,"","","","",,11.9,250,1304,6.1,250,1246,1.8,1584,250,-13.6,38,1102,60.1,2.2,995.8,1029.1,2339,1025.4,1443,1027.4,9.7,8.9,1200,1.92,11.13,,,,,,1.1,0.3,-5.2,-13.7,,,,,,,,,,1,1.5,
135,"추풍령",22/12/20,-3.5,-10.3,736,2.5,1536,,"","","","",,9.1,250,1320,5.9,250,1313,2.1,1778,250,-9.7,41,1544,63.4,2.9,996.1,1031.3,921,1023.1,2131,1027.3,9.7,8,1200,1.96,11.29,,,,,,3.3,1.8,-2,-10.3,,,,,,,,,,1.3,1.8,
135,"추풍령",22/12/21,-1.3,-5,6,1.5,2223,,"","","","",6.6,10.7,320,2314,5.2,270,2243,1.4,1186,90,-3.8,62,429,83.1,4.7,982.9,1023.5,1,1009.6,2223,1013.4,9.7,0,1100,0.45,2.14,,,,,,8.9,8,-1.2,-5,,,,,,,,,,0.5,0.7,
135,"추풍령",22/12/22,-6.3,-10,2355,0.3,2,,"","","","",0.4,16,270,1620,8.4,270,2339,3.9,3367,270,-10.9,50,1624,69.5,2.7,979,1011.1,2300,1008.1,1319,1010,9.7,0.4,1200,1.06,5.05,,,,,,7.4,6.6,-3.7,-10,,,,,,,,,,0.8,1.2,
135,"추풍령",22/12/23,-9,-11.4,2354,-6.7,1422,,"","","","",0,23.2,270,1241,11.8,250,1454,8,6876,270,-15.2,49,1155,61.1,1.9,981.1,1016.9,2356,1010,47,1012.5,9.7,3.9,1100,1.61,8.39,,,,,,5.8,5.8,-8.3,-11.4,,,,,,,,,,0.9,1.3,
135,"추풍령",22/12/24,-8.2,-11.9,633,-3.5,1513,,"","","","",,13.1,270,3,7.7,270,6,4.8,4134,270,-15.8,42,1520,54.8,1.8,989,1022.8,2302,1016.6,2,1020.5,9.7,9,1200,1.98,11.36,,,,,,2.1,0.6,-9,-11.9,,,,,,,,,,1.2,1.7,
135,"추풍령",22/12/25,-3.9,-9.7,350,0.1,1342,,"","","","",,14.5,270,1105,8.9,270,532,5.5,4766,270,-10.8,44,1447,59.5,2.7,992.2,1025.5,2400,1021.5,1335,1023.4,9.7,9,1200,2.02,11.36,,,,,,0.9,0,-3.7,-9.7,,,,,,,,,,1.3,1.9,
135,"추풍령",22/12/26,-3.4,-7.3,543,0.3,1552,,"","","","",,10,270,854,6.7,250,819,4.1,3534,270,-10.2,41,1547,60.6,2.8,995.3,1028.1,2352,1025.1,1327,1026.5,9.7,5.7,1200,1.29,7.67,,,,,,3.1,0,-3.5,-7.3,,,,,,,,,,1.1,1.6,
135,"추풍령",22/12/27,-3,-7.8,531,1.9,1445,,"","","","",,11.1,270,1237,6.9,270,1243,3,2635,250,-9.5,36,1449,62.1,3,998.3,1030.8,812,1027.6,1417,1029.5,9.7,8.9,1200,2,11.18,,,,,,2.1,0.4,-3.3,-7.8,,,,,,,,,,1.3,1.8,
135,"추풍령",22/12/28,-2.5,-5.2,546,-0.3,1438,,"","","","",,11.2,270,1418,6.2,270,1421,3.1,2683,270,-8.4,47,1631,64.3,3.3,999.2,1033.6,2346,1028.7,1342,1030.4,9.7,1.5,1300,1.04,4.57,,,,,,4.6,3,-3.1,-5.2,,,,,,,,,,0.9,1.3,
135,"추풍령",22/12/29,-4,-7.6,2346,0.1,1527,,"","","","",,10.4,250,1021,6.7,250,1059,3.3,2827,250,-10.7,43,1447,60.8,2.7,1001.9,1034.7,2204,1031.4,1422,1033.4,9.7,7,1100,1.78,9.14,,,,,,2.6,0.5,-4.6,-7.6,,,,,,,,,,1,1.5,
135,"추풍령",22/12/30,-1.4,-7.7,28,1.9,1441,,"","","","",,8.4,270,1450,5.2,250,1459,2.4,2071,250,-6.8,55,1445,67.3,3.7,1000.9,1034.6,1,1030,1436,1032.1,9.7,1.6,1200,1.65,6.57,,,,,,6.5,5.9,-1,-7.7,,,,,,,,,,1,1.4,
135,"추풍령",22/12/31,-1.4,-6.5,613,2,1420,,"","","","",,10.1,270,1507,6,270,2210,3,2558,270,-7.9,53,1439,61.5,3.4,1000.1,1032.8,803,1030,1438,1031.2,9.7,3.7,1400,1.15,6.71,,,,,,3.3,2.1,-2,-6.5,,,,,,,,,,1.2,1.7,
136,"안동",22/12/01,-3.6,-6.5,739,1.3,1444,,"","","","",,7.2,340,1524,4.3,290,1526,2.3,1974,290,-15.5,26,1111,40.1,1.9,1013.8,1034.2,914,1029.1,1505,1032,9.9,7.8,1200,2.04,10.91,,,,,,4.1,2.1,-1.5,-7.5,,,,,,,,,,1.4,2,
136,"안동",22/12/02,-2.8,-8.3,525,4,1513,,"","","","",,6.7,250,1229,3.7,290,1237,1.3,1146,290,-10.8,34,1416,55.5,2.7,1013.2,1034.2,921,1029,1546,1031.3,9.9,9.4,1200,2.07,12.2,,,,,,0.8,0,-1.4,-10.7,,,,,,,,,,1.4,1.9,
136,"안동",22/12/03,-0.4,-5.7,204,4,1530,,"","","","",,3.1,340,2244,1.8,290,2200,0.9,747,320,-5.8,49,1415,67.8,4,1009.3,1030.3,13,1024.8,1524,1027.2,9.8,1.9,900,1.04,4.46,,,,,,8.5,7.4,-0.4,-7,,,,,,,,,,0.8,1.1,
136,"안동",22/12/04,0.3,-2.3,2341,2.2,1309,,"","","","",,7.4,320,516,4.2,270,540,2.3,1982,290,-12.8,25,2017,37.8,2.4,1012.1,1031.9,2251,1026.3,23,1030,9.8,4.5,1200,1.12,6.77,,,,,,8.5,1.6,0.5,-3.6,,,,,,,,,,1.4,2,
136,"안동",22/12/05,-1.1,-4.2,2328,4.7,1548,,"","","","",,7.5,270,1652,4.1,270,1632,1.9,1644,290,-16.6,16,1601,30.6,1.7,1010.8,1032,137,1025.6,1555,1028.8,9.8,7,1200,2,10.56,,,,,,4.5,2.4,-0.1,-8.4,,,,,,,,,,1.8,2.5,
136,"안동",22/12/06,-1.6,-7,651,4.3,1531,0.75,"","","","",0,9.3,320,1606,4.8,290,1629,1.3,1094,270,-8.1,38,1,61.4,3.5,1006.9,1028,1,1022.7,1430,1024.9,9.8,4,1100,1.23,6.39,,,,,,4,4,-2,-10,,,,,,,,,,0.8,1.1,0
136,"안동",22/12/07,2.8,-2.6,646,8.7,1425,0.42,"","","","",0,12.5,320,1255,6.3,290,1216,1.6,1412,290,-2.5,38,1342,70.3,5.1,1006.6,1026.2,2336,1022.5,1409,1024.3,9.8,4.4,1200,1.7,7.96,,,,,,4.4,4.4,1.5,-6.8,,,,,,,,,,1.3,1.8,
136,"안동",22/12/08,2.9,-2.6,2400,10,1519,,"","","","",,4.9,320,226,2.9,290,230,1,856,270,-4.9,26,1531,59.8,4.3,1009.1,1028.8,937,1025.1,1427,1026.8,9.8,8.6,1200,1.94,11.24,,,,,,0.6,0,1.3,-6,,,,,,,,,,1.5,2.1,
136,"안동",22/12/09,0.5,-5.1,521,8.3,1405,,"","","","",,3.4,290,1512,2.1,290,1513,0.6,531,140,-4.8,41,1409,69.6,4.3,1006.8,1027.1,908,1021.9,1556,1024.6,9.7,8.1,1200,1.59,8.74,,,,,,2,0.3,0.5,-7.5,,,,,,,,,,1,1.4,
136,"안동",22/12/10,1.2,-5.2,453,6.4,1451,,"","","","",,4.6,290,1211,2.8,290,1219,0.8,702,290,-3,49,1606,75.5,4.9,1003.6,1024,254,1018.3,1422,1021.4,9.7,2,1100,1.74,5.77,,,,,,5.3,5,0.5,-8.7,,,,,,,,,,0.7,1,
136,"안동",22/12/11,1.1,-5.7,715,9.5,1511,,"","","","",,5.7,270,1552,3.4,270,1610,0.9,757,290,-5.7,34,1530,63.5,4,1005.8,1026.3,2335,1021,1,1023.6,9.7,8.7,1200,1.84,11.11,,,,,,1.4,1.4,0.7,-8.4,,,,,,,,,,1.4,2,
