"일시","지점명","수위"
20180108,"경산",37
20180317,"경산",47
20180324,"경산",55
20180513,"경산",60
20180523,"경산",59
20180630,"경산",65
20180714,"경산",38
20180910,"경산",47
20181111,"경산",64
20190115,"경산",35
20190212,"경산",36
20190322,"경산",22
20190701,"경산",72
20191013,"경산",57
20191015,"경산",54
20191021,"경산",56
20191026,"경산",52
20191030,"경산",47
20191213,"경산",68
20191217,"경산",68
20191226,"경산",68
20200211,"경산",68
20200329,"경산",69
20200610,"경산",68
20200921,"경산",69
20200927,"경산",69
20201006,"경산",68
20201020,"경산",67
20201129,"경산",68
20201211,"경산",68
20210202,"경산",68
20210704,"경산",68
20210711,"경산",69
20210914,"경산",69
20210916,"경산",68
20211110,"경산",69
20211112,"경산",69
20211204,"경산",68
20211227,"경산",68
20220110,"경산",68
20220206,"경산",62
20220317,"경산",67
20220416,"경산",67
20220418,"경산",67
20220629,"경산",68
20220721,"경산",68
20220819,"경산",69
20220827,"경산",69
20220904,"경산",69
20221207,"경산",68
20221219,"경산",68
20180106,"경주",46
20180107,"경주",45
20180129,"경주",48
20180514,"경주",55
20180610,"경주",46
20180910,"경주",52
20180916,"경주",53
20180923,"경주",55
20180928,"경주",51
20181028,"경주",52
20181125,"경주",67
20181130,"경주",67
20181219,"경주",45
20190117,"경주",40
20190422,"경주",44
20190531,"경주",46
20190715,"경주",31
20190816,"경주",59
20190930,"경주",52
20191220,"경주",199
20200203,"경주",199
20200208,"경주",199
20200219,"경주",199
20200221,"경주",199
20200523,"경주",199
20200602,"경주",199
20200618,"경주",199
20201010,"경주",199
20201012,"경주",199
20201231,"경주",199
20210314,"경주",199
20210414,"경주",199
20210422,"경주",199
20210618,"경주",199
20210804,"경주",199
20210809,"경주",199
20210824,"경주",199
20210826,"경주",199
20210927,"경주",199
20211129,"경주",199
20220113,"경주",198
20220413,"경주",198
20220419,"경주",199
20220425,"경주",198
20220514,"경주",198
20180215,"안양",44
20180322,"안양",46
20180624,"안양",57
20180731,"안양",52
20180914,"안양",46
20181008,"안양",51
20220608,"경주",199
20220726,"경주",199
20220915,"경주",199
20221005,"경주",199
20221009,"경주",199
20221201,"경주",199
20180103,"안양",46
20211006,"창녕",36
20211023,"창녕",36
20211117,"창녕",36
20211225,"창녕",36
20220206,"창녕",36
20220212,"창녕",36
20220213,"창녕",36
20220328,"창녕",36
20220430,"창녕",36
20190506,"통영",36
20190513,"통영",27
20190620,"통영",56
20190628,"통영",66
20190810,"통영",56
20190831,"통영",58
20191004,"통영",63
20201129,"함양",251
20201207,"함양",251
20210210,"함양",251
20210219,"함양",251
20210501,"함양",251
20210523,"함양",251
20220623,"창녕",30
20221011,"창녕",36
20221021,"창녕",36
20221215,"창녕",36
20180226,"대전",44
20191123,"통영",43
20191203,"통영",0
20191208,"통영",0
20200109,"통영",0
20200120,"통영",0
20200501,"통영",0
20200506,"통영",0
20200528,"통영",0
20200531,"통영",0
20200704,"통영",0
20200711,"통영",0
20200818,"통영",0
20210822,"함양",251
20210904,"함양",251
20211118,"함양",251
20211205,"함양",251
20211206,"함양",251
20220109,"함양",250
20220205,"함양",250
20220321,"함양",250
20180316,"대전",46
20180329,"대전",50
20180506,"대전",61
20180524,"대전",60
20180717,"대전",39
20181017,"대전",61
20181121,"대전",65
20201024,"통영",0
20201107,"통영",0
20210206,"통영",0
20210401,"통영",0
20210504,"통영",0
20210506,"통영",0
20210508,"통영",0
20220501,"함양",251
20220626,"함양",251
20220706,"함양",250
20220714,"함양",250
20220722,"함양",251
20220907,"함양",251
20220918,"함양",251
20220927,"함양",251
20221006,"함양",251
20221201,"함양",250
20190102,"대전",65
20190106,"대전",65
20190119,"대전",63
20190314,"대전",33
20190328,"대전",35
20190419,"대전",32
20190430,"대전",36
20190503,"대전",54
20190805,"대전",26
20190817,"대전",24
20210602,"통영",0
20210609,"통영",0
20210715,"통영",0
20210831,"통영",0
20211020,"통영",0
20211025,"통영",0
20211119,"통영",0
20211207,"통영",0
20211218,"통영",0
20211220,"통영",0
20211226,"통영",0
20220117,"통영",0
20220119,"통영",0
20220124,"통영",0
20220225,"통영",0
20190913,"대전",31
20190926,"대전",42
20190930,"대전",37
20191117,"대전",65
20191229,"대전",44
20200115,"대전",45
20200125,"대전",45
20200205,"대전",45
20200419,"대전",44
20200518,"대전",44
20220402,"통영",0
20220408,"통영",0
20220416,"통영",0
20220428,"통영",0
20220507,"통영",0
20220513,"통영",0
20220612,"통영",0
20220803,"통영",0
20221206,"통영",1
20200708,"대전",45
20200721,"대전",45
20200804,"대전",45
20200816,"대전",45
20210108,"대전",44
20210116,"대전",44
20180109,"함양",21
20180113,"함양",21
20180130,"함양",20
20180305,"함양",19
20180330,"함양",50
20180512,"함양",53
20180615,"함양",34
20180721,"함양",36
20180807,"함양",24
20180819,"함양",25
20180906,"함양",56
20210329,"대전",44
20210511,"대전",44
20210601,"대전",44
20210607,"대전",45
20210702,"대전",44
20210804,"대전",45
20210919,"대전",45
20180914,"함양",43
20181007,"함양",76
20181204,"함양",63
20181215,"함양",60
20190127,"함양",37
20190304,"함양",39
20190517,"함양",40
20190520,"함양",43
20211130,"대전",44
20220104,"대전",44
20220108,"대전",44
20220204,"대전",44
20220207,"대전",44
20220317,"대전",44
20220425,"대전",44
20220519,"대전",44
20220612,"대전",44
20220623,"대전",44
20211208,"거제",137
20211229,"거제",137
20220118,"거제",137
20220222,"거제",137
20220225,"거제",137
20220303,"거제",137
20220313,"거제",137
20220623,"거제",137
20220630,"거제",137
20220704,"거제",137
20220711,"거제",137
20220712,"거제",137
20180604,"거창",49
20180606,"거창",49
20180804,"거창",30
20180812,"거창",37
20180831,"거창",75
20180930,"거창",48
20181004,"거창",76
20181020,"거창",63
20181115,"거창",69
20181128,"거창",63
20181219,"거창",69
20181223,"거창",68
20181225,"거창",68
20190121,"거창",73
20201031,"김해",2
20201125,"김해",2
20210203,"김해",1
20210226,"김해",1
20210306,"김해",2
20210326,"김해",2
20210611,"김해",2
20210712,"김해",5
20220725,"거제",137
20220731,"거제",137
20220818,"거제",137
20220823,"거제",137
20220916,"거제",137
20221108,"거제",137
20221115,"거제",137
20221209,"거제",137
20180126,"거창",64
20190213,"거창",61
20190309,"거창",62
20190323,"거창",61
20190428,"거창",57
20190429,"거창",56
20190511,"거창",51
20190703,"거창",39
20190704,"거창",38
20190712,"거창",41
20190827,"거창",35
20190915,"거창",39
20191028,"거창",47
20210804,"김해",3
20210828,"김해",5
20210830,"김해",4
20211013,"김해",3
20211017,"김해",3
20211129,"김해",3
20211220,"김해",2
20211228,"김해",2
20220210,"김해",0
20220226,"김해",0
20220411,"김해",2
20220518,"김해",3
20220822,"김해",3
20220914,"김해",3
20221009,"김해",2
20221020,"김해",2
20180108,"남해",89
20180118,"남해",87
20180119,"남해",87
20180126,"남해",86
20180210,"남해",44
20180227,"남해",1
20180317,"남해",86
20180322,"남해",92
20180504,"남해",76
20180708,"남해",64
20180909,"남해",66
20180929,"남해",70
20181019,"남해",81
20181022,"남해",78
20181112,"남해",85
20181115,"남해",84
20181122,"남해",84
20181128,"남해",82
20181215,"남해",89
20190116,"남해",89
20190404,"남해",1
20190408,"남해",1
20190411,"남해",1
20190417,"남해",1
20190422,"남해",1
20190625,"남해",57
20190716,"남해",58
20190726,"남해",62
20190729,"남해",59
20190801,"남해",58
20190901,"남해",62
20190917,"남해",62
20190927,"남해",68
20191209,"남해",81
20191210,"남해",81
20200116,"남해",81
20200215,"남해",81
20200404,"남해",81
20200407,"남해",81
20200412,"남해",81
20200416,"남해",81
20200417,"남해",81
20200517,"남해",81
20200527,"남해",81
20200614,"남해",81
20200624,"남해",81
20200715,"남해",83
20200723,"남해",82
20200814,"남해",83
20200902,"남해",82
20200923,"남해",82
20200926,"남해",82
20210103,"남해",81
20210112,"남해",80
20210202,"남해",81
20210329,"남해",82
20210415,"남해",82
20210514,"남해",81
20210624,"남해",82
20210724,"남해",82
20210731,"남해",82
20211108,"남해",81
20211117,"남해",81
20211229,"남해",81
20220101,"남해",81
20220304,"남해",80
20220312,"남해",80
20220405,"남해",81
20220423,"남해",81
20220512,"남해",81
20220528,"남해",81
20220609,"남해",81
20220612,"남해",81
20220619,"남해",81
20220707,"남해",80
20220825,"남해",82
20220914,"남해",82
20220920,"남해",82
20221117,"남해",81
20221202,"남해",81
20221222,"남해",81
20180208,"밀양",42
20180327,"밀양",42
20180518,"밀양",18
20180627,"밀양",64
20180808,"밀양",43
20180826,"밀양",55
20181105,"밀양",76
20181118,"밀양",61
20190310,"밀양",49
20190311,"밀양",56
20190429,"밀양",48
20190526,"밀양",23
20190730,"밀양",60
20190821,"밀양",57
20200624,"밀양",64
20200914,"밀양",64
20201222,"밀양",64
20201225,"밀양",64
20201231,"밀양",64
20210110,"밀양",64
20210220,"밀양",64
20210316,"밀양",64
20210317,"밀양",64
20210326,"밀양",64
20210328,"밀양",64
20210414,"밀양",64
20210608,"밀양",64
20210710,"밀양",64
20210810,"밀양",63
20210820,"밀양",64
20211005,"밀양",64
20211030,"밀양",64
20211201,"밀양",64
20191013,"밀양",62
20191120,"밀양",78
20200106,"밀양",64
20200203,"밀양",64
20200309,"밀양",64
20200421,"밀양",64
20200610,"밀양",64
20211220,"밀양",64
20220102,"밀양",64
20220303,"밀양",64
20220316,"밀양",64
20220422,"밀양",64
20220522,"밀양",64
20220802,"밀양",63
20220804,"밀양",63
20220812,"밀양",64
20221006,"밀양",64
20221008,"밀양",64
20221010,"밀양",64
20221031,"밀양",64
20221130,"밀양",64
20220903,"밀양",121
20180121,"사천",56
20180227,"사천",57
20180313,"사천",63
20180802,"사천",35
20180807,"사천",33
20180818,"사천",29
20180906,"사천",73
20181121,"사천",66
20190221,"사천",66
20201027,"사천",27
20201208,"사천",27
20201216,"사천",27
20210218,"사천",27
20210306,"사천",27
20210310,"사천",27
20210508,"사천",27
20210522,"사천",27
20210602,"사천",27
20190404,"사천",58
20190409,"사천",58
20190421,"사천",58
20190427,"사천",58
20190428,"사천",58
20190429,"사천",58
20190526,"사천",50
20190722,"사천",63
20190727,"사천",50
20190729,"사천",48
20190817,"사천",38
20190819,"사천",37
20190904,"사천",48
20190911,"사천",44
20191128,"사천",62
20191210,"사천",27
20191224,"사천",27
20200123,"사천",27
20200131,"사천",27
20200304,"사천",27
20200406,"사천",27
20200611,"사천",27
20200705,"사천",27
20200813,"사천",31
20200923,"사천",28
20210917,"사천",28
20211029,"사천",27
20220114,"사천",27
20220115,"사천",27
20220121,"사천",27
20220206,"사천",27
20220208,"사천",27
20220303,"사천",27
20211202,"화성",23
20220212,"화성",23
20220301,"화성",23
20220330,"화성",23
20220430,"화성",23
20180417,"거창",62
20180422,"거창",57
20191209,"거창",246
20191210,"거창",246
20191216,"거창",246
20200120,"거창",246
20200204,"거창",246
20200205,"거창",246
20200222,"거창",246
20200322,"거창",246
20200419,"거창",246
20200519,"거창",246
20200606,"거창",246
20200609,"거창",246
20220725,"화성",22
20220824,"화성",23
20220921,"화성",23
20220929,"화성",23
20221022,"화성",23
20221116,"화성",23
20180202,"거제",30
20200814,"거창",247
20200826,"거창",246
20200920,"거창",246
20201003,"거창",246
20201211,"거창",246
20210124,"거창",246
20210204,"거창",246
20210214,"거창",246
20210219,"거창",246
20210315,"거창",246
20180309,"거제",57
20180424,"거제",68
20180507,"거제",66
20180531,"거제",62
20180705,"거제",28
20180713,"거제",20
20180820,"거제",19
20181109,"거제",68
20210420,"거창",246
20210508,"거창",246
20210710,"거창",247
20210807,"거창",246
20210809,"거창",246
20210825,"거창",247
20211003,"거창",246
20211007,"거창",246
20211022,"거창",246
20180120,"김해",62
20180222,"김해",66
20180319,"김해",81
20180520,"김해",51
20180527,"김해",57
20180528,"김해",56
20180704,"김해",46
20181208,"거제",9
20190113,"거제",23
20190129,"거제",23
20190211,"거제",27
20190305,"거제",50
20190311,"거제",58
20190608,"거제",61
20190626,"거제",73
20190725,"거제",18
20190730,"거제",16
20190821,"거제",11
20220109,"거창",246
20220212,"거창",246
20220228,"거창",246
20220525,"거창",246
20220526,"거창",246
20220622,"거창",246
20220816,"거창",246
20181017,"김해",31
20181018,"김해",30
20181123,"김해",54
20181227,"김해",58
20190102,"김해",70
20190124,"김해",63
20190206,"김해",58
20190323,"김해",60
20190405,"김해",44
20190914,"거제",53
20191009,"거제",70
20191013,"거제",68
20191024,"거제",66
20191028,"거제",65
20191112,"거제",62
20191219,"거제",137
20191225,"거제",137
20200204,"거제",137
20200402,"거제",137
20221014,"거창",246
20221223,"거창",246
20190512,"김해",42
20190614,"김해",39
20190623,"김해",11
20190705,"김해",19
20190708,"김해",16
20190816,"김해",18
20190821,"김해",16
20190913,"김해",17
20191008,"김해",52
20191226,"김해",3
20200108,"김해",3
20200115,"김해",3
20200712,"거제",137
20200723,"거제",137
20200727,"거제",137
20200730,"거제",137
20200830,"거제",137
20200906,"거제",137
20200926,"거제",137
20201114,"거제",137
20201124,"거제",137
20201127,"거제",137
20210102,"거제",137
20210104,"거제",137
20210106,"거제",137
20210130,"거제",137
20200216,"김해",3
20200227,"김해",3
20200323,"김해",3
20200325,"김해",2
20200422,"김해",2
20200505,"김해",2
20200710,"김해",3
20200726,"김해",5
20200808,"김해",4
20200914,"김해",4
20200923,"김해",3
20210212,"거제",137
20210222,"거제",137
20210227,"거제",137
20210509,"거제",137
20210618,"거제",137
20210717,"거제",137
20210806,"거제",137
20210905,"거제",137
20210123,"칠곡",68
20210130,"칠곡",68
20210318,"칠곡",68
20210411,"칠곡",68
20210426,"칠곡",68
20210428,"칠곡",68
20210704,"칠곡",68
20210726,"칠곡",68
20210728,"칠곡",68
20210809,"칠곡",68
20210906,"칠곡",69
20210911,"칠곡",69
20220320,"포항",73
20220424,"포항",73
20220811,"포항",72
20220929,"포항",30
20221110,"포항",73
20221116,"포항",73
20200801,"포천",140
20200809,"포천",141
20201006,"포천",140
20210215,"포천",139
20211218,"칠곡",68
20211227,"칠곡",68
20220104,"칠곡",68
20220109,"칠곡",68
20220220,"칠곡",68
20220409,"칠곡",68
20220428,"칠곡",68
20220511,"칠곡",68
20221219,"포항",73
20180302,"포항",41
20180305,"포항",49
20180312,"포항",66
20180313,"포항",62
20180510,"포항",63
20180626,"포항",32
20210414,"포천",140
20210429,"포천",140
20210507,"포천",140
20210524,"포천",140
20210601,"포천",140
20210610,"포천",140
20210624,"포천",140
20210703,"포천",140
20210729,"포천",140
20210908,"포천",140
20211028,"포천",140
20211112,"포천",140
20211210,"포천",140
20211214,"포천",140
20220109,"포천",140
20220217,"포천",139
20220321,"포천",140
20220510,"포천",140
20220522,"포천",139
20220530,"포천",139
20220607,"포천",139
20220707,"포천",140
20220809,"포천",141
20220818,"포천",140
20220824,"포천",140
20220825,"포천",140
20220828,"포천",140
20220929,"포천",140
20221111,"포천",140
20180108,"포천",52
20180111,"포천",49
20180114,"포천",49
20180204,"포천",40
20180321,"포천",48
20180416,"포천",50
20181005,"포천",59
20181130,"포천",65
20181225,"포천",66
20190103,"포천",70
20190127,"포천",67
20190213,"포천",58
20190402,"포천",51
20190403,"포천",56
20190408,"포천",57
20190529,"포천",54
20190610,"포천",53
20190715,"포천",30
20190815,"포천",45
20191008,"포천",71
