"행정구역","SPI6","가뭄","계절","누적강수량","가조시간","평균기온","합계일조시간","평균상대습도","평균지면온도","수위","저수량","방류량","강유역","댐"
"경상북도",-2.55,"심한가뭄","여름",117.1,14.6,19.2,4.3,74.3,25.7,112,27.65,9.52,"낙동강","영천"
"전라북도",-1.62,"보통가뭄","여름",232.9,14.5,19.9,4.9,78.9,22.7,360,366.65,18.41,"영섬","용담"
"전라남도",-1.48,"약한가뭄","여름",272.9,14.5,20.8,6.3,80.4,27.9,20,86.44,3.71,"영섬","장흥"
"광주광역시",-1.75,"보통가뭄","여름",323.1,14.4,27.1,2.6,92.5,28.3,52,4.14,0.39,"영섬","평림"
"전라남도",-2.11,"심한가뭄","여름",334.7,14.3,26.7,2.4,87.4,27.9,20,79.21,3.75,"영섬","장흥"
"전라북도",-1.33,"약한가뭄","여름",424.3,14.4,25.4,0.7,84.8,26.5,359,363.67,16.26,"영섬","용담"
"광주광역시",-1.87,"보통가뭄","여름",322.9,14.4,27.4,3.6,91,30.9,52,4.12,0.4,"영섬","평림"
"전라남도",-2.18,"심한가뭄","여름",334.2,14.3,25.7,2.5,85.9,31.8,20,78.88,3.75,"영섬","장흥"
"경상남도",-1.31,"약한가뭄","여름",380.2,14.4,26.1,2.1,72.6,27.9,64,36.13,1.75,"낙동강","밀양"
"경상남도",-1.61,"보통가뭄","여름",547.3,14.3,24.8,5,80.4,29.3,137,5.15,0.3,"낙동강","구천"
"경상남도",-1.61,"보통가뭄","여름",547.3,14.3,24.8,5,80.4,29.3,137,2.67,0.17,"낙동강","연초"
"전라북도",-1.23,"약한가뭄","여름",346.1,14.4,27.3,1.7,84,30.3,6,36.01,0.73,"영섬","부안"
"강원도",0,"정상","여름",501.1,14.6,25,6.1,73.4,27.1,157,50.44,1.88,"한강","횡성"
"경상북도",-1.22,"약한가뭄","여름",358.2,14.5,24.7,1.5,80,28.9,130,34.52,2.04,"낙동강","영주"
"충청남도",-0.91,"정상","여름",345.4,14.5,26.4,1.2,86.5,28.7,26,27.81,3.36,"금강","보령"
"경상북도",-1.55,"보통가뭄","여름",265.1,14.4,23.8,2.4,77.4,26.2,112,5.93,0.47,"낙동강","보현산"
"경상북도",-1.55,"보통가뭄","여름",265.1,14.4,23.8,2.4,77.4,26.2,112,19.56,8.61,"낙동강","영천"
"충청북도",-1.33,"약한가뭄","여름",299.1,14.5,27.5,2.5,75.9,28.3,122,702.59,38.69,"금강","대청"
"대구광역시",-2.29,"심한가뭄","여름",189.5,14.4,25.6,2.2,75.3,27.1,162,10.54,0.81,"낙동강","군위"
"경상북도",-2.01,"심한가뭄","여름",240.9,14.5,25.4,4.6,73.8,28.1,125,527.98,38.12,"낙동강","안동"
"경상북도",-2.01,"심한가뭄","여름",240.9,14.5,25.4,4.6,73.8,28.1,125,157.85,12.58,"낙동강","임하"
"경상남도",-2.48,"심한가뭄","여름",223.9,14.4,25.9,0.6,85.1,28.6,68,239.12,17.72,"낙동강","합천"
"경상남도",-2.03,"심한가뭄","여름",355.3,14.4,26,2.5,84.9,28.5,27,72.62,29.89,"낙동강","남강"
"충청북도",-1.21,"약한가뭄","여름",321.3,14.5,25.1,0,81.3,25.2,122,701.54,39.04,"금강","대청"
"강원도",0.21,"정상","여름",557,14.6,22.8,0,91.1,23.1,157,52.9,1.91,"한강","횡성"
"대구광역시",-2.16,"심한가뭄","여름",204.7,14.4,24.4,0,85.6,26.3,162,10.5,0.81,"낙동강","군위"
"경상남도",-2.06,"심한가뭄","여름",355.3,14.4,24.5,0.8,85,26.2,27,71.24,29.83,"낙동강","남강"
"경상북도",-0.76,"정상","여름",438.2,14.5,21.9,0,93.9,24.2,130,35.07,2.05,"낙동강","영주"
"경상남도",-2.49,"심한가뭄","여름",224.3,14.4,24.1,0,85.6,26.6,68,237.59,17.73,"낙동강","합천"
"경상북도",-1.49,"약한가뭄","여름",280.6,14.4,23.2,0.2,85.9,24.8,112,5.91,0.47,"낙동강","보현산"
"경상북도",-1.49,"약한가뭄","여름",280.6,14.4,23.2,0.2,85.9,24.8,112,19.32,8.85,"낙동강","영천"
"경상남도",-1.63,"보통가뭄","여름",547.3,14.3,24.5,0.2,82.5,26.7,137,5.13,0.29,"낙동강","구천"
"경상남도",-1.63,"보통가뭄","여름",547.3,14.3,24.5,0.2,82.5,26.7,137,2.66,0.16,"낙동강","연초"
"경상남도",-1.35,"약한가뭄","여름",380.4,14.4,24.9,0,75.9,26.1,64,35.98,1.8,"낙동강","밀양"
"전라북도",-1.24,"약한가뭄","여름",346.4,14.4,26.2,0,81,26.1,6,35.92,0.7,"영섬","부안"
"광주광역시",-1.88,"보통가뭄","여름",322.9,14.3,26,0.7,92.6,28.7,52,4.09,0.39,"영섬","평림"
"전라북도",-1.36,"약한가뭄","여름",427.7,14.4,23.9,0,84.5,24.1,359,363.25,16.26,"영섬","용담"
"전라남도",-2.25,"심한가뭄","여름",334.2,14.3,25.1,0,86.4,27.3,20,78.62,3.4,"영섬","장흥"
"대구광역시",-0.91,"정상","봄",135.7,12.8,16,11,35.6,19.5,162,17.88,1.37,"낙동강","군위"
"전라남도",-0.68,"정상","봄",236.4,12.7,11.3,11.4,61.1,13,20,97.65,2.07,"영섬","장흥"
"경상남도",-0.73,"정상","봄",172.3,12.8,14.7,11.2,37.3,16.7,64,41.04,1.71,"낙동강","밀양"
"경상남도",-1.08,"약한가뭄","봄",266.8,12.7,14.6,11.1,34.6,17.2,137,5.95,0.31,"낙동강","구천"
"경상남도",-1.08,"약한가뭄","봄",266.8,12.7,14.6,11.1,34.6,17.2,137,2.86,0.33,"낙동강","연초"
"전라북도",-0.12,"정상","봄",256.6,12.8,9.6,10.4,69.4,13.3,7,39.18,0.67,"영섬","부안"
"광주광역시",-0.68,"정상","봄",236.4,12.8,12.5,11.3,56.5,17.6,52,6.37,0.33,"영섬","평림"
"충청북도",-1.1,"약한가뭄","봄",152.6,12.8,12.6,11.1,32.6,16.5,123,925.79,32.11,"금강","대청"
"경상북도",-0.64,"정상","봄",154.2,12.8,14.3,11,39.6,18.4,112,9.45,0.49,"낙동강","보현산"
"경상북도",-0.64,"정상","봄",154.2,12.8,14.3,11,39.6,18.4,112,40.81,7.88,"낙동강","영천"
"충청북도",-1.12,"약한가뭄","봄",152.6,12.8,12.3,8.8,35.5,16,123,924.66,32.25,"금강","대청"
"전라북도",-0.12,"정상","봄",258.3,12.8,9.4,8.8,67.3,13.7,7,39.15,0.66,"영섬","부안"
"충청남도",-0.02,"정상","봄",247,12.8,8.4,8.3,67.9,14.7,26,37.79,3.19,"금강","보령"
"경상남도",-1.08,"약한가뭄","봄",266.8,12.8,13.9,8.9,55.3,17.1,137,2.85,0.33,"낙동강","연초"
"경상남도",-1.08,"약한가뭄","봄",266.8,12.8,13.9,8.9,55.3,17.1,137,5.94,0.32,"낙동강","구천"
"경상북도",-0.62,"정상","봄",155.1,12.8,12.8,8.6,54.9,15.2,112,9.42,0.48,"낙동강","보현산"
"경상북도",-0.62,"정상","봄",155.1,12.8,12.8,8.6,54.9,15.2,112,40.58,7.81,"낙동강","영천"
"강원도",-0.34,"정상","봄",172,12.8,12.1,10.5,36.6,16.6,156,42.84,1.89,"한강","횡성"
"경상남도",-0.84,"정상","봄",208.7,12.8,13.4,9.5,52.6,18.1,28,154.9,25.19,"낙동강","남강"
"광주광역시",-0.69,"정상","봄",237.6,12.8,12.2,8.2,60.6,16.8,52,6.36,0.32,"영섬","평림"
"전라북도",-0.7,"정상","봄",258.1,12.8,8.7,7.3,66.9,11,360,427.56,16.37,"영섬","용담"
"경상남도",-0.99,"정상","봄",147.9,12.8,13.2,8.8,49.8,16.5,68,314.94,10.01,"낙동강","합천"
"대구광역시",-0.87,"정상","봄",138.1,12.8,14.4,8.3,49.3,16.3,162,17.77,1.37,"낙동강","군위"
"경상남도",-0.75,"정상","봄",172.5,12.8,14,8.3,44.8,15.4,64,40.94,1.69,"낙동강","밀양"
"경상북도",-0.43,"정상","봄",165.5,12.8,12.4,8.5,42.5,15.2,125,791.89,21.63,"낙동강","안동"
"경상북도",-0.43,"정상","봄",165.5,12.8,12.4,8.5,42.5,15.2,125,253.98,12.75,"낙동강","임하"
"전라남도",-0.72,"정상","봄",236.4,12.8,11.2,9.8,59.4,14,20,97.5,2.13,"영섬","장흥"
"경상북도",0.1,"정상","봄",220.7,12.8,12.2,7.5,37,14.6,129,70.62,1.46,"낙동강","영주"
"경상북도",-0.39,"정상","봄",165.5,12.9,13,11.9,38.4,18.2,125,790.24,31.98,"낙동강","안동"
"경상북도",-0.39,"정상","봄",165.5,12.9,13,11.9,38.4,18.2,125,253.52,7.93,"낙동강","임하"
"대구광역시",-0.78,"정상","봄",138.1,12.8,15.7,11.9,41.4,19.1,162,17.7,1.03,"낙동강","군위"
"경상남도",-0.74,"정상","봄",208.7,12.8,12.4,11.5,61.6,18.5,28,154.79,10.46,"낙동강","남강"
"전라북도",-0.12,"정상","봄",257.2,12.8,12.8,10.9,47.6,14.3,7,39.11,0.68,"영섬","부안"
"전라북도",-0.71,"정상","봄",257.4,12.8,10.7,11,54,12.7,360,426.37,16.35,"영섬","용담"
"경상북도",0.09,"정상","봄",220.7,12.9,11,11.4,45.9,15.5,129,70.74,1.45,"낙동강","영주"
"경상남도",-1.01,"약한가뭄","봄",266.8,12.8,13.9,11.6,58.3,18,137,5.92,0.32,"낙동강","구천"
"경상남도",-1.01,"약한가뭄","봄",266.8,12.8,13.9,11.6,58.3,18,137,2.84,0.32,"낙동강","연초"
"전라남도",-0.69,"정상","봄",236.4,12.8,11.1,11.6,63.6,13.9,20,97.36,2.06,"영섬","장흥"
"경상남도",-0.72,"정상","봄",172.5,12.8,14.3,11.6,43.8,17.1,64,40.83,1.72,"낙동강","밀양"
"광주광역시",-0.67,"정상","봄",237.6,12.8,14.8,11.7,40.3,20.6,52,6.35,0.32,"영섬","평림"
"충청남도",-0.02,"정상","봄",235.8,12.8,12.4,10.8,44,15.2,26,37.71,3.11,"금강","보령"
"경상남도",-1.89,"보통가뭄","봄",120.7,13.9,16.4,7.6,50.9,25.5,68,297.25,10.01,"낙동강","합천"
"경상남도",-1.68,"보통가뭄","봄",153.6,13.9,17.1,5.6,39.8,22.9,64,39.38,1.76,"낙동강","밀양"
"광주광역시",-1.63,"보통가뭄","봄",228.4,13.9,18.4,5.4,57.1,25,52,5.77,0.34,"영섬","평림"
"경상북도",-1.45,"약한가뭄","봄",137.6,14,15.3,10.7,47,22,125,724.74,41.2,"낙동강","안동"
"경상북도",-1.45,"약한가뭄","봄",137.6,14,15.3,10.7,47,22,125,225.8,13.19,"낙동강","임하"
"대구광역시",-2.36,"심한가뭄","봄",90.9,13.9,16.5,8.7,56.3,24.5,162,14.89,0.97,"낙동강","군위"
"충청남도",-1.29,"약한가뭄","봄",192.6,14,17.3,9.8,47.5,24.9,26,32.72,3.29,"금강","보령"
"경상북도",-2.22,"심한가뭄","봄",102.1,13.9,14.6,8,60.1,21.6,112,8.19,0.49,"낙동강","보현산"
"경상북도",-2.22,"심한가뭄","봄",102.1,13.9,14.6,8,60.1,21.6,112,35.8,6.75,"낙동강","영천"
"전라남도",-0.85,"정상","봄",273.5,13.8,15.2,3.7,72.8,18.9,20,95.77,2.07,"영섬","장흥"
"경상북도",-0.77,"정상","봄",204.8,14,14.3,10.4,51,24.2,129,58.8,13.45,"낙동강","영주"
"강원도",-0.89,"정상","봄",175.9,14.1,18.3,10.3,53,25.7,156,38.15,4.16,"한강","횡성"
"광주광역시",-1.7,"보통가뭄","봄",207.8,13.9,20.8,5,58.6,26.9,51,5.74,0.35,"영섬","평림"
"경상남도",-1.86,"보통가뭄","봄",120.7,13.9,19.8,3.1,54.3,28,68,296.47,10.03,"낙동강","합천"
"경상북도",-2.17,"심한가뭄","봄",102.1,14,19.9,6.8,54.1,26.1,112,8.15,0.48,"낙동강","보현산"
"경상북도",-2.17,"심한가뭄","봄",102.1,14,19.9,6.8,54.1,26.1,112,35.76,6.78,"낙동강","영천"
"경상북도",-0.78,"정상","봄",204.5,14,18,7.6,52.6,26.8,129,57.65,13.34,"낙동강","영주"
"전라남도",-0.88,"정상","봄",269.5,13.9,17.9,2.9,76.3,20,20,95.62,2.08,"영섬","장흥"
"전라북도",-1.19,"약한가뭄","봄",217.9,13.9,17.8,3.9,59.1,21.8,7,38.27,1.76,"영섬","부안"
"경상남도",-1.49,"약한가뭄","봄",202.1,13.9,18.7,4.7,65.8,24.3,28,142.32,10.04,"낙동강","남강"
"전라북도",-1.36,"약한가뭄","봄",221.3,13.9,17.6,3.3,64.6,22,360,403.01,17.74,"영섬","용담"
"충청남도",-1.36,"약한가뭄","봄",177.8,14,17.3,5.6,56.6,22.4,26,32.54,3.39,"금강","보령"
"대구광역시",-2.29,"심한가뭄","봄",90.5,14,20.7,5.2,57.4,26.6,162,14.82,0.97,"낙동강","군위"
"경상남도",-1.68,"보통가뭄","봄",153.6,13.9,20.3,,50,26.2,64,39.26,1.74,"낙동강","밀양"
"충청북도",-1.55,"보통가뭄","봄",153,14,19.9,8.9,43.8,25.4,123,884.32,51.31,"금강","대청"
"경상북도",-1.44,"약한가뭄","봄",137.1,14,18.7,9.8,50.6,26.9,125,721.25,41.34,"낙동강","안동"
"경상북도",-1.44,"약한가뭄","봄",137.1,14,18.7,9.8,50.6,26.9,125,224.7,13.17,"낙동강","임하"
"경상남도",-0.68,"정상","봄",394.5,13.9,18.7,4.8,69.1,24.4,137,6.64,0.28,"낙동강","구천"
"경상남도",-0.68,"정상","봄",394.5,13.9,18.7,4.8,69.1,24.4,137,3.02,0.23,"낙동강","연초"
"경상북도",-1.54,"보통가뭄","봄",137.1,14,19.7,6.1,57.9,26.1,125,717.9,41.4,"낙동강","안동"
"경상북도",-1.54,"보통가뭄","봄",137.1,14,19.7,6.1,57.9,26.1,125,223.74,13.15,"낙동강","임하"
"광주광역시",-1.78,"보통가뭄","봄",200.5,13.9,21.1,1.7,63.9,26.1,51,5.71,0.36,"영섬","평림"
"충청남도",-1.56,"보통가뭄","봄",174.4,14,18.1,8.3,60.8,24.9,26,32.36,3.45,"금강","보령"
"강원도",-0.94,"정상","봄",175.9,14.1,18.8,7.5,60.4,26.4,156,37.8,4.18,"한강","횡성"
"경상남도",-1.72,"보통가뭄","봄",153.6,14,20.8,1.2,61.5,22.4,64,39.15,1.79,"낙동강","밀양"
"경상북도",-2.17,"심한가뭄","봄",102.1,14,18.4,2.7,65.5,25.5,112,8.11,0.48,"낙동강","보현산"
"경상북도",-2.17,"심한가뭄","봄",102.1,14,18.4,2.7,65.5,25.5,112,35.59,6.87,"낙동강","영천"
"경상남도",-0.69,"정상","봄",394.5,13.9,18.8,0.2,80.9,23.3,137,6.63,0.31,"낙동강","구천"
"경상남도",-0.69,"정상","봄",394.5,13.9,18.8,0.2,80.9,23.3,137,3,0.22,"낙동강","연초"
"대구광역시",-2.63,"심한가뭄","여름",111.3,14.6,20.7,7.7,73.1,27.7,162,12.41,0.9,"낙동강","군위"
"경상남도",-2.34,"심한가뭄","여름",165.2,14.5,22,7.5,59.5,25.2,64,33.26,3.68,"낙동강","밀양"
"경상남도",-1.67,"보통가뭄","여름",255.9,14.5,20.8,9.8,70.5,24.2,26,101.5,32.09,"낙동강","남강"
"경상남도",-1.62,"보통가뭄","여름",368.2,14.5,19.6,8.6,72.8,26.7,137,5.85,0.39,"낙동강","구천"
"경상남도",-1.62,"보통가뭄","여름",368.2,14.5,19.6,8.6,72.8,26.7,137,2.55,0.23,"낙동강","연초"
"대구광역시",-2.65,"심한가뭄","여름",111.3,14.6,19.9,4,75.6,23.2,162,12.33,0.9,"낙동강","군위"
"경상북도",-2.58,"심한가뭄","여름",117.1,14.6,18.9,1.7,72.9,22.2,112,6.8,0.47,"낙동강","보현산"
"경상북도",-2.58,"심한가뭄","여름",117.1,14.6,18.9,1.7,72.9,22.2,112,27.21,9.44,"낙동강","영천"
"경상남도",-1.64,"보통가뭄","여름",368.3,14.5,19.6,0.3,74.1,22.9,137,5.82,0.37,"낙동강","구천"
"경상남도",-1.64,"보통가뭄","여름",368.3,14.5,19.6,0.3,74.1,22.9,137,2.54,0.22,"낙동강","연초"
"경상북도",-2,"심한가뭄","여름",142.5,14.6,19.5,6.5,64,25.5,125,606.82,50.28,"낙동강","안동"
"경상북도",-2,"심한가뭄","여름",142.5,14.6,19.5,6.5,64,25.5,125,188.99,13.91,"낙동강","임하"
"경상남도",-2.36,"심한가뭄","여름",165.6,14.5,20.8,1.7,61.3,22.8,64,32.95,3.72,"낙동강","밀양"
"전라남도",-1.51,"보통가뭄","여름",273,14.5,20,0,72.4,20.5,20,86.1,3.7,"영섬","장흥"
"경상북도",-1.55,"보통가뭄","여름",199,14.7,19.3,6.2,67.3,28.7,129,31.07,2.01,"낙동강","영주"
"경상남도",-1.68,"보통가뭄","여름",257.7,14.5,20.1,0.5,75,21,26,99.46,32.2,"낙동강","남강"
"전라북도",-1.36,"약한가뭄","여름",238.5,14.6,23,4.7,68.9,29.3,6,35.84,0.96,"영섬","부안"
"충청남도",-1.43,"약한가뭄","여름",196.3,14.6,23.1,7,66.9,26.8,26,26.4,3.73,"금강","보령"
"충청북도",-2.46,"심한가뭄","여름",125.5,14.7,23.6,11.5,49.6,31.2,122,760.93,63,"금강","대청"
"광주광역시",-2.18,"심한가뭄","여름",195.7,14.5,22,0.7,71,25.3,51,4.75,0.45,"영섬","평림"
"경상남도",-2.27,"심한가뭄","여름",151.7,14.6,20.4,1.4,67.1,24.1,68,266.99,13,"낙동강","합천"
"강원도",-1.37,"약한가뭄","여름",177.7,14.8,21.4,4.7,64.8,23.1,156,29.07,2.36,"한강","횡성"
"전라북도",-1.63,"보통가뭄","여름",232.9,14.5,19.3,2.9,71.8,21.6,360,365.52,18.36,"영섬","용담"
"전라북도",-1.29,"약한가뭄","여름",244.6,14.6,18.4,0,83.4,20.6,6,35.79,0.93,"영섬","부안"
"경상북도",-1.9,"보통가뭄","여름",149,14.7,16.6,0,79.3,19,125,602.75,50.26,"낙동강","안동"
"경상북도",-1.9,"보통가뭄","여름",149,14.7,16.6,0,79.3,19,125,188.01,13.91,"낙동강","임하"
"대구광역시",-2.6,"심한가뭄","여름",114.4,14.6,16.9,0,92.4,18.5,162,12.27,0.91,"낙동강","군위"
"경상남도",-1.63,"보통가뭄","여름",263,14.5,16.9,0,88.9,18.8,26,97.56,32.22,"낙동강","남강"
"충청남도",-1.42,"약한가뭄","여름",198,14.6,19.2,0,67.6,21.1,26,26.19,3.78,"금강","보령"
"전라북도",-1.62,"보통가뭄","여름",235.9,14.6,16.2,0,81.3,18,360,364.73,18.21,"영섬","용담"
"경상북도",-2.51,"심한가뭄","여름",121.1,14.6,16.6,0,85.4,18.1,112,6.76,0.47,"낙동강","보현산"
"경상북도",-2.51,"심한가뭄","여름",121.1,14.6,16.6,0,85.4,18.1,112,26.89,9.44,"낙동강","영천"
"경상남도",-2.2,"심한가뭄","여름",156.3,14.6,16.6,0,87.8,19.1,68,265.98,13.01,"낙동강","합천"
"경상북도",-1.48,"약한가뭄","여름",204.9,14.7,15.8,0,87.1,19.7,129,31.03,2,"낙동강","영주"
"전라남도",-1.51,"보통가뭄","여름",273.3,14.5,19.1,0,76.5,19.4,20,85.82,3.67,"영섬","장흥"
"경상북도",-1.7,"보통가뭄","여름",272,14.5,23.4,0,83,24.9,125,527.98,27.36,"낙동강","안동"
"경상북도",-1.7,"보통가뭄","여름",272,14.5,23.4,0,83,24.9,125,157.09,12.59,"낙동강","임하"
"충청남도",-0.83,"정상","여름",364.1,14.5,26.3,0,83,25.4,26,27.77,3.44,"금강","보령"
"경상북도",-1.73,"보통가뭄","여름",272,14.4,25.7,4.5,80.4,27.1,125,532.69,27.33,"낙동강","안동"
"경상북도",-1.73,"보통가뭄","여름",272,14.4,25.7,4.5,80.4,27.1,125,156.22,12.68,"낙동강","임하"
"광주광역시",-1.96,"보통가뭄","여름",335.9,14.3,27.3,9,88.9,31.1,52,4.07,0.38,"영섬","평림"
"강원도",0.17,"정상","여름",562.7,14.6,24.5,3.6,85.3,26.5,157,58.43,1.88,"한강","횡성"
"경상북도",-0.79,"정상","여름",438.6,14.5,24.6,3.3,85.1,27.2,130,40.52,1.92,"낙동강","영주"
"충청남도",-0.87,"정상","여름",363.6,14.4,24.3,0.8,89.8,27.5,26,27.8,3.42,"금강","보령"
"전라남도",-2.29,"심한가뭄","여름",345.6,14.3,27.8,7.1,83.4,30.9,20,78.43,3.07,"영섬","장흥"
"경상남도",-1.43,"약한가뭄","여름",380.4,14.4,28.4,6.3,71.4,32.1,64,35.84,1.78,"낙동강","밀양"
"경상남도",-2.58,"심한가뭄","여름",224.3,14.4,27.5,4.7,73.4,29.1,68,236.23,17.73,"낙동강","합천"
"경상북도",-1.64,"보통가뭄","여름",280.6,14.4,26.2,5.3,81.5,28.4,112,5.89,0.47,"낙동강","보현산"
"경상북도",-1.64,"보통가뭄","여름",280.6,14.4,26.2,5.3,81.5,28.4,112,19.14,8.54,"낙동강","영천"
"경상남도",-1.77,"보통가뭄","여름",547.4,14.3,26.8,5.8,84.6,30.1,137,5.11,0.31,"낙동강","구천"
"경상남도",-1.77,"보통가뭄","여름",547.4,14.3,26.8,5.8,84.6,30.1,137,2.65,0.16,"낙동강","연초"
"경상남도",-2.23,"심한가뭄","여름",356,14.3,28.5,6.7,77.6,29.7,27,69.73,29.72,"낙동강","남강"
"대구광역시",-2.24,"심한가뭄","여름",204.7,14.4,28.2,7,77.5,29.4,162,10.44,0.81,"낙동강","군위"
"충청북도",-1.23,"약한가뭄","여름",321.5,14.5,26.8,3.4,78.8,29,122,700.12,38.48,"금강","대청"
"전라북도",-1.37,"약한가뭄","여름",433.6,14.4,24.7,6.6,84.1,27.7,359,362.61,16.25,"영섬","용담"
"전라북도",-1.4,"약한가뭄","여름",347.3,14.4,25.5,0.6,86,28.2,6,35.85,0.71,"영섬","부안"
"대구광역시",-2.35,"심한가뭄","여름",204.7,14.4,28.3,13.4,64.5,30,162,10.37,0.81,"낙동강","군위"
"경상남도",-2.28,"심한가뭄","여름",356,14.3,27,13.2,76.5,29.5,27,68.65,21.64,"낙동강","남강"
"전라북도",-1.48,"약한가뭄","여름",347.3,14.4,25.1,9,81,30,6,35.76,0.75,"영섬","부안"
"충청남도",-0.95,"정상","여름",363.6,14.4,24.3,7.8,82.4,28.9,26,27.68,3.54,"금강","보령"
"전라남도",-2.3,"심한가뭄","여름",345.6,14.3,27.1,10.1,80.4,32.5,20,78.17,3.14,"영섬","장흥"
"전라북도",-1.44,"약한가뭄","여름",433.6,14.4,23.1,10.6,80.8,26.9,359,361.97,16.29,"영섬","용담"
"경상북도",-1.77,"보통가뭄","여름",272,14.4,25.7,10.6,70.8,28.6,125,535.65,27.34,"낙동강","안동"
"경상북도",-1.77,"보통가뭄","여름",272,14.4,25.7,10.6,70.8,28.6,125,156.33,10.69,"낙동강","임하"
"경상북도",-1.72,"보통가뭄","여름",280.6,14.4,26.5,12.1,70.1,27.9,112,5.86,0.47,"낙동강","보현산"
"경상북도",-1.72,"보통가뭄","여름",280.6,14.4,26.5,12.1,70.1,27.9,112,18.89,8.57,"낙동강","영천"
"충청북도",-1.27,"약한가뭄","여름",321.5,14.4,26.6,9.5,69.3,29.8,122,698.76,35.41,"금강","대청"
"충청북도",-1.11,"약한가뭄","봄",151.4,12.9,14.4,11.9,30.5,18,123,924.1,32.05,"금강","대청"
"경상남도",-0.91,"정상","봄",147.9,12.8,13.8,12,50.4,18.1,68,314.38,10.01,"낙동강","합천"
"경상북도",-0.61,"정상","봄",155.1,12.9,14,11.7,43.3,18.6,112,9.39,0.48,"낙동강","보현산"
"경상북도",-0.61,"정상","봄",155.1,12.9,14,11.7,43.3,18.6,112,40.5,7.8,"낙동강","영천"
"강원도",-0.38,"정상","봄",170.5,12.9,11.3,11.6,44.5,15.9,156,42.81,1.9,"한강","횡성"
"경상북도",-0.44,"정상","봄",165.5,12.9,17.7,11.5,42.9,20.8,125,788.6,27.16,"낙동강","안동"
"경상북도",-0.44,"정상","봄",165.5,12.9,17.7,11.5,42.9,20.8,125,252.77,12.74,"낙동강","임하"
"충청북도",-1.18,"약한가뭄","봄",151,12.9,18.6,10.7,35.3,20.4,123,922.97,32.19,"금강","대청"
"광주광역시",-0.76,"정상","봄",237.6,12.9,17.8,11.4,38.4,23.2,52,6.33,0.34,"영섬","평림"
"강원도",-0.4,"정상","봄",168.1,12.9,15.9,9.5,48,17.9,156,42.73,1.94,"한강","횡성"
"대구광역시",-0.85,"정상","봄",138.1,12.9,18.6,11.5,48.5,20.9,162,17.62,1.02,"낙동강","군위"
"경상남도",-0.79,"정상","봄",169.2,12.9,15.9,11.6,53.9,18.1,64,40.71,1.7,"낙동강","밀양"
"경상북도",-0.78,"정상","봄",152.3,12.9,17,11.5,49.5,20.2,112,9.35,0.48,"낙동강","보현산"
"경상북도",-0.78,"정상","봄",152.3,12.9,17,11.5,49.5,20.2,112,40.33,7.79,"낙동강","영천"
"전라북도",-0.21,"정상","봄",256.4,12.9,18.8,10.9,35.6,17.6,7,39.08,0.68,"영섬","부안"
"경상남도",-1.08,"약한가뭄","봄",266.8,12.9,15.9,11.5,65.3,18.7,137,5.9,0.33,"낙동강","구천"
"경상남도",-1.08,"약한가뭄","봄",266.8,12.9,15.9,11.5,65.3,18.7,137,2.82,0.32,"낙동강","연초"
"경상북도",0.09,"정상","봄",219.9,12.9,16.5,10.6,44.5,19.3,129,70.9,1.45,"낙동강","영주"
"경상남도",-1,"약한가뭄","봄",147.9,12.9,16,11.5,55,19.2,68,313.81,10.01,"낙동강","합천"
"충청남도",-0.07,"정상","봄",235.8,12.9,17.8,9.9,38.6,18.8,26,37.62,3.12,"금강","보령"
"전라남도",-0.78,"정상","봄",236,12.8,13.9,11.4,58.5,15.7,20,97.28,2.07,"영섬","장흥"
